,Iteration,Model_Type,R2_Train,R2_Test,RMSE_Train,RMSE_Test,CI_Lower_Test,CI_Upper_Test
293,30,Log-Linear,-0.302957553,0.193128243,1937.958848,1713.15734,424.8987034,1622.567659
294,30,OLS,0.518669569,0.438627331,1177.880079,1428.961825,1029.032185,2123.261378
295,30,Quadratic_all,0.62543889,0.294504705,1039.060317,1601.924543,913.7599771,2137.439561
296,30,Quadratic_correlated,0.58939281,0.322038155,1087.909306,1570.354202,934.5453099,2134.599793
297,30,Stepwise,0.506524329,0.379319863,1192.648016,1502.549949,1068.362327,2224.684797
298,30,RandomForest,0.744085139,0.425140868,858.8694794,1446.024702,1002.331226,2107.751419
299,30,Bagging,0.758011248,0.387276893,835.1740788,1492.887644,1012.86695,2157.531371
300,30,ANN,-6.090308813,-11.74324234,4520.765629,6808.241701,-294.7525378,4937.863337
301,31,Lasso,0.42627108,0.228002191,1294.424294,1633.679635,949.6768447,2206.081265
302,31,Ridge,0.37288945,0.202658059,1353.303914,1660.279349,963.1607809,2238.677239
303,31,Log-Linear,0.056528953,0.41269832,1659.921587,1424.916723,637.0822392,1715.184205
304,31,OLS,0.52183032,0.415622166,1181.719227,1421.365366,943.8950934,2039.811336
305,31,Quadratic_all,0.607229901,0.379010881,1071.007454,1465.213315,989.7577636,2117.245693
306,31,Quadratic_correlated,0.588149956,0.293722254,1096.712625,1562.595692,963.4457186,2165.633822
307,31,Stepwise,0.489589751,0.307506295,1220.908107,1547.272392,851.5624525,2044.99486
308,31,RandomForest,0.73872181,0.457979408,873.5240441,1368.884338,1006.821707,2060.828348
309,31,Bagging,0.758558088,0.470845584,839.7105603,1352.539863,1015.350468,2056.626951
310,31,ANN,-6.29051581,-281.7464095,4614.263721,31264.92642,-22872.26338,-1098.354075
311,32,Lasso,0.384535373,0.466883429,1389.457515,1178.164406,1239.62649,2128.027694
312,32,Ridge,0.32585042,0.381460165,1454.192356,1269.049739,1229.750865,2185.869782
313,32,Log-Linear,-0.364551306,-0.089201193,2068.89599,1684.026267,785.4024839,2084.321044
314,32,OLS,0.523334117,0.276277072,1222.786844,1372.716875,1296.548335,2316.08645
315,32,Quadratic_all,0.65259898,-0.631185791,1043.900889,2060.850661,1215.899332,2748.605732
316,32,Quadratic_correlated,0.533821832,0.447465821,1209.260003,1199.428547,1043.989035,1967.560963
317,32,Stepwise,0.51052305,0.162541409,1239.109954,1476.646288,1306.566292,2399.190937
318,32,RandomForest,0.735091473,0.450336373,911.5735008,1196.308825,1249.519889,2149.578009
319,32,Bagging,0.756975524,0.403389053,873.1095342,1246.351141,1220.251363,2161.280317
320,32,ANN,-6.302402821,-31.7907308,4786.043221,9239.965609,-5504.654359,1035.895897
321,33,Lasso,0.3859419,0.435947698,1308.200516,1483.930147,1280.227413,2422.166256
322,33,Ridge,0.310633191,0.309799263,1386.100655,1641.502237,1124.853775,2381.661639
323,33,Log-Linear,-0.04121754,0.24615271,1703.492876,1715.518709,616.4448472,1810.834498
324,33,OLS,0.489087437,0.487711139,1193.28141,1414.201281,1101.849973,2164.578506
325,33,Quadratic_all,0.564380359,0.500219436,1101.852117,1396.82967,1046.092886,2080.998114
326,33,Quadratic_correlated,0.538553568,0.432940151,1134.044848,1487.881071,1009.513882,2117.318826
327,33,Stepwise,0.466874473,0.465548688,1218.945597,1444.467729,1057.129693,2137.132612
328,33,RandomForest,0.727286746,0.439452924,871.8117276,1479.31212,1060.857188,2172.150253
329,33,Bagging,0.750643987,0.450209893,833.6418451,1465.049269,1094.016056,2199.216705
330,33,ANN,-6.457532197,-97.69468992,4558.974389,19629.11246,-1981.230203,12914.37806
331,34,Lasso,0.373298097,0.497326335,1371.782846,1262.851031,1264.961817,2228.278586
332,34,Ridge,0.312318847,0.419439595,1436.972385,1357.16535,1198.593402,2238.2068
333,34,Log-Linear,-0.198345337,0.385416116,1896.9062,1396.367205,596.3742729,1614.916246
334,34,OLS,0.496167929,0.472960472,1229.979195,1293.09565,1256.810914,2243.317858
335,34,Quadratic_all,0.589437777,0.222234817,1110.310263,1570.844897,1453.897253,2609.500407
336,34,Quadratic_correlated,0.512787546,0.557245469,1209.522778,1185.197055,1270.509362,2175.918396
337,34,Stepwise,0.480564468,0.443096451,1248.879935,1329.226679,1225.900497,2242.282474
338,34,RandomForest,0.700341942,0.737481492,948.5666286,912.6179786,1352.321923,2047.848211
339,34,Bagging,0.714481892,0.752045602,925.9162142,886.9414759,1355.238527,2031.523406
340,34,ANN,-6.727572588,-837.5389092,4816.997353,51578.73257,-31899.65284,6312.510671
341,35,Lasso,0.365483804,0.419708922,1383.528568,1346.431588,1091.006842,2129.48971
342,35,Ridge,0.329025771,0.373475656,1422.720847,1399.040607,1071.531992,2150.589055
343,35,Log-Linear,-0.319729101,0.310106585,1995.304454,1468.088866,609.4162897,1687.382282
344,35,OLS,0.483695969,0.490850481,1248.014218,1261.200151,1035.774714,2006.760532
345,35,Quadratic_all,0.603934809,0.160309901,1093.075381,1619.648828,765.8326141,2004.255337
346,35,Quadratic_correlated,0.539160376,0.389358419,1179.075682,1381.193519,961.9713774,2024.236053
347,35,Stepwise,0.471710644,0.435557343,1262.416626,1327.918003,1080.475721,2104.713708
348,35,RandomForest,0.714739544,0.590623771,927.6572886,1130.895968,1381.58566,2238.395899
349,35,Bagging,0.724056729,0.565111182,912.3819382,1165.602487,1371.585413,2255.148242
350,35,ANN,-6.639985424,-11.48764291,4800.79366,6245.994258,-3520.160255,702.5336298
351,36,Lasso,0.467132519,0.045047591,1280.069804,1663.061617,456.9755027,1640.482795
352,36,Ridge,0.396517141,0.139773529,1362.249051,1578.424732,631.5503958,1791.727694
353,36,Log-Linear,0.14908114,-0.005014924,1617.588756,1706.097048,175.7442786,1256.033459
354,36,OLS,0.536625556,0.275355804,1193.685954,1448.704753,651.7110961,1695.71599
355,36,Quadratic_all,0.612192022,0.28770673,1092.024581,1436.305741,624.4629937,1646.350156
356,36,Quadratic_correlated,0.56116173,0.363454765,1161.65266,1357.788456,763.5240516,1756.928667
357,36,Stepwise,0.525178948,0.275947442,1208.339652,1448.113233,639.7802981,1679.014681
358,36,RandomForest,0.727409706,0.497602705,915.5440376,1206.260543,819.8885328,1687.222705
359,36,Bagging,0.739446854,0.49761668,895.1013358,1206.243765,802.9987504,1664.181633
360,36,ANN,-6.728119083,-22.16558468,4874.846524,8191.041174,-3314.902951,2824.066631
361,37,Lasso,0.460172049,-0.245764343,1356.390915,1336.152193,600.1186861,1622.395174
362,37,Ridge,0.404469343,-0.093957209,1424.653502,1252.097499,769.5184839,1735.034171
363,37,Log-Linear,0.102030735,-0.569961926,1749.395177,1499.969889,468.5029869,1610.392758
364,37,OLS,0.56717256,-0.664140058,1214.547716,1544.304433,525.7839691,1710.30714
365,37,Quadratic_all,0.663159947,-3.899787221,1071.442951,2649.882342,61.37240526,2099.425174
366,37,Quadratic_correlated,0.548625145,0.08686722,1240.297503,1143.944481,1087.391632,1950.397168
367,37,Stepwise,0.552928493,-0.310874937,1234.370928,1370.624879,621.3708578,1673.550359
368,37,RandomForest,0.739543242,0.188975573,942.1607417,1078.089828,993.1915305,1819.093201
369,37,Bagging,0.754241909,0.177151135,915.189653,1085.920466,1005.31575,1835.923677
370,37,ANN,-5.294087151,-43.77915236,4631.520222,8010.800477,-849.3487922,5287.006162
371,38,Lasso,0.454155404,0.191894605,1230.081873,1780.986454,876.1544093,2203.897332
372,38,Ridge,0.395544064,0.173671547,1294.439731,1800.955436,871.8440935,2216.334434
373,38,Log-Linear,0.27290585,-3.401440556,1419.694293,4156.464096,403.6125192,3609.557039
374,38,OLS,0.551444745,0.288046514,1115.083747,1671.677216,1064.808853,2333.596269
375,38,Quadratic_all,0.592742534,-0.035217331,1062.512477,2015.77651,722.0687412,2223.392392
376,38,Quadratic_correlated,0.554910475,0.259418776,1110.767587,1704.955159,1039.286165,2332.271308
377,38,Stepwise,0.528289584,0.188641568,1143.502831,1784.567543,936.1298492,2279.487523
378,38,RandomForest,0.768155199,0.271401397,801.674726,1691.105804,875.0483871,2121.438417
379,38,Bagging,0.793646868,0.2813224,756.3190578,1679.552824,887.2910963,2126.395226
380,38,ANN,-6.876481973,-7.864714257,4672.675833,5898.736326,-1394.318902,3066.517248
381,39,Lasso,0.422233857,0.336135871,1269.100713,1628.384045,1123.020312,2364.548039
382,39,Ridge,0.360593168,0.250621478,1335.084273,1730.086662,1058.256036,2381.606385
383,39,Log-Linear,-0.288385386,0.268680468,1895.147159,1709.113181,451.4424044,1732.063321
384,39,OLS,0.51533638,0.400750829,1162.358925,1547.109163,921.0290445,2114.238167
385,39,Quadratic_all,0.593337042,0.348614786,1064.724755,1613.006751,967.2209716,2209.379292
386,39,Quadratic_correlated,0.574680748,0.342385601,1088.873842,1620.700978,1070.1386,2311.279433
387,39,Stepwise,0.496729949,0.386638425,1184.460514,1565.220473,867.1918163,2074.300051
388,39,RandomForest,0.722510326,0.432369817,879.5154187,1505.739965,1174.386211,2319.701972
389,39,Bagging,0.746423735,0.452610748,840.7644582,1478.64994,1173.106606,2298.66913
390,39,ANN,-6.898958201,-19.48742751,4692.507244,9046.090998,-2486.146642,4480.591961
391,40,Lasso,0.410060434,0.028915439,1403.548156,1246.934482,1185.170018,2081.990435
392,40,Ridge,0.364121961,0.022818567,1457.17083,1250.842744,1215.977603,2107.36309
393,40,Log-Linear,-0.422438303,0.038282457,2179.416703,1240.905985,697.356378,1654.472832
394,40,OLS,0.508113695,0.364692009,1281.610101,1008.572841,1038.530674,1795.26757
395,40,Quadratic_all,0.606853717,0.021971367,1145.778431,1251.384856,936.0278373,1885.157287
396,40,Quadratic_correlated,0.569549012,0.032453089,1198.906763,1244.661126,1069.717646,1991.559269
397,40,Stepwise,0.49857582,0.195152623,1293.975913,1135.198678,1074.405549,1916.232836
398,40,RandomForest,0.759079545,-0.055145861,896.9338059,1299.78452,1019.001384,1990.375076
399,40,Bagging,0.779795514,-0.154295793,857.5049516,1359.482641,1035.36886,2046.936636
400,40,ANN,-6.116236388,-59.08488646,4874.709489,9808.390153,-5052.380803,2245.177698
401,41,Lasso,0.385293807,0.117084747,1435.574126,1149.465947,1376.223868,2126.842443
402,41,Ridge,0.352113987,0.016361152,1473.808749,1213.261555,1414.070145,2196.531925
403,41,Log-Linear,-0.306624312,0.251956273,2092.990203,1058.035142,580.057331,1387.199793
404,41,OLS,0.512620139,0.275173082,1278.278893,1041.486768,1147.396791,1894.920978
405,41,Quadratic_all,0.600387955,0.074291858,1157.473651,1176.992354,1105.102819,1960.793196
406,41,Quadratic_correlated,0.545029793,0.242992953,1235.046495,1064.355138,1113.664339,1886.197284
407,41,Stepwise,0.505480423,0.258716116,1287.607722,1053.243722,1129.231404,1889.904662
408,41,RandomForest,0.73375787,0.213954286,944.7789702,1084.577279,1224.627446,1981.099115
409,41,Bagging,0.752330561,0.171634101,911.2300598,1113.390999,1186.906528,1975.33851
410,41,ANN,-6.092717941,-51.79715272,4876.38709,8888.77373,-711.8925814,6042.45263
411,42,Lasso,0.382862445,0.218132877,1432.76884,1071.90191,1257.534176,1961.034443
412,42,Ridge,0.337179605,0.247791338,1484.851671,1051.375213,1305.683092,1974.772617
413,42,Log-Linear,0.206125398,-90.51128905,1625.02892,11596.47258,-307.8260384,8338.571907
414,42,OLS,0.556491772,-0.736801877,1214.607562,1597.584024,1626.307656,2557.790962
415,42,Quadratic_all,0.606905794,-1.38132985,1143.492872,1870.67502,1465.453315,2673.354642
416,42,Quadratic_correlated,0.562662783,-0.84148131,1206.127886,1645.023955,1659.13127,2610.409004
417,42,Stepwise,0.551940452,-0.713117712,1220.82386,1586.653783,1661.750716,2566.754089
418,42,RandomForest,0.738566845,0.129016647,932.5357124,1131.340921,1434.480557,2105.22668
419,42,Bagging,0.753117898,0.001153021,906.2122817,1211.540814,1422.917622,2159.747194
420,42,ANN,-6.046008442,-35.21701301,4841.241192,7295.329021,-3630.502543,1788.029271
421,43,Lasso,0.346169133,0.481094571,1486.417188,885.6035984,1266.995909,1898.354955
422,43,Ridge,0.315276201,0.42016332,1521.127858,936.1557468,1197.4993,1882.667967
423,43,Log-Linear,-0.352616714,0.604216514,2137.939363,773.4354962,1003.190503,1598.185699
424,43,OLS,0.484482193,0.620198503,1319.866009,757.6586775,1233.786007,1781.797101
425,43,Quadratic_all,0.585378288,-0.175841229,1183.679236,1333.121115,1010.173305,2017.267437
426,43,Quadratic_correlated,0.517682775,0.56325072,1276.657481,812.4775398,1080.598107,1697.309675
427,43,Stepwise,0.457641376,0.512985509,1353.789944,857.9583537,1254.439902,1869.297163
428,43,RandomForest,0.711639833,0.643820067,987.1329372,733.7193782,1106.248446,1661.866729
429,43,Bagging,0.734367367,0.67875946,947.4334678,696.8036851,1116.916154,1644.058332
430,43,ANN,-5.850643,-128.6093092,4811.424516,13996.30388,-6649.749826,3959.426824
431,44,Lasso,0.379143805,0.26169552,1350.35538,1545.555671,1202.563901,2324.708456
432,44,Ridge,0.340810368,0.230408525,1391.418437,1577.963761,1195.429501,2342.628933
433,44,Log-Linear,0.32757633,-9.229603001,1405.316243,5753.025393,34.44779485,4407.151924
434,44,OLS,0.577945845,0.132428076,1113.36268,1675.404378,1089.83397,2330.59751
435,44,Quadratic_all,0.621795155,0.28472866,1053.940549,1521.256031,1132.633131,2253.25065
436,44,Quadratic_correlated,0.579992062,0.206620385,1110.660481,1602.165663,1053.066397,2247.982336
437,44,Stepwise,0.572041202,0.122173785,1121.12374,1685.276536,1184.157567,2411.31273
438,44,RandomForest,0.756311346,0.449320547,845.9997296,1334.800428,1063.185377,2062.538384
439,44,Bagging,0.76991666,0.465901817,822.0441747,1314.551034,1065.104079,2049.434672
440,44,ANN,-6.662275022,-6.811887558,4743.855347,5027.41681,-961.7200286,2910.520044
441,45,Lasso,0.350604827,0.449289791,1474.459278,922.770018,1348.555677,1953.47326
442,45,Ridge,0.318149188,0.411045771,1510.85552,954.2731045,1395.2234,2004.634321
443,45,Log-Linear,0.24494916,-76.45198308,1589.887343,10943.29691,-261.4823153,7924.79013
444,45,OLS,0.558706909,-1.029312304,1215.463211,1771.358052,1178.473291,2449.65668
445,45,Quadratic_all,0.606552576,-1.872913514,1147.682099,2107.624253,1351.839546,2814.948194
446,45,Quadratic_correlated,0.537880586,-0.418956957,1243.813773,1481.209614,1454.937724,2427.800501
447,45,Stepwise,0.545396991,-1.104784199,1233.656944,1803.996534,1021.14373,2353.002483
448,45,RandomForest,0.728568716,0.437706182,953.2530532,932.4242628,1473.377427,2031.690859
449,45,Bagging,0.746184198,0.400465637,921.8018657,962.8063629,1441.009003,2037.077267
450,45,ANN,-5.912971758,-43.40593437,4810.726265,8286.142883,-3386.923421,2912.153823
451,46,Lasso,0.36066681,0.626535536,1403.074546,1035.101539,1315.780433,2103.184286
452,46,Ridge,0.287513406,0.538606297,1481.171916,1150.519924,1265.206008,2143.344256
453,46,Log-Linear,-0.228626411,0.47010288,1945.033312,1232.974492,721.1512144,1630.081151
454,46,OLS,0.465525586,0.600834719,1282.863889,1070.125449,1334.091431,2144.792529
455,46,Quadratic_all,0.607287877,-0.532615828,1099.649484,2096.886702,1071.968769,2668.92045
456,46,Quadratic_correlated,0.475914162,0.679298885,1270.335201,959.1986245,1353.943607,2080.790058
457,46,Stepwise,0.450505029,0.515924364,1300.765416,1178.460214,1231.028996,2133.2058
458,46,RandomForest,0.696656482,0.765710399,966.461326,819.8507884,1461.853449,2069.429664
459,46,Bagging,0.717842788,0.766057267,932.1004073,819.243665,1481.400056,2084.476256
460,46,ANN,-6.672779369,-141.4703097,4860.640213,20217.17622,-7086.395028,8494.177393
461,47,Lasso,0.390398374,0.305572478,1403.182775,1257.518813,1093.826228,2062.941345
462,47,Ridge,0.345512923,0.257574947,1453.924064,1300.251424,1097.161729,2098.550122
463,47,Log-Linear,-0.023585289,0.243374724,1818.248359,1312.627357,526.5297458,1450.010836
464,47,OLS,0.509623431,0.452105869,1258.508177,1116.990175,956.7434341,1811.27457
465,47,Quadratic_all,0.595227494,0.368887161,1143.396055,1198.821536,812.6979636,1714.926135
466,47,Quadratic_correlated,0.549349766,0.401853183,1206.45461,1167.091556,917.2915302,1808.625452
467,47,Stepwise,0.484289238,0.386404704,1290.607795,1182.066853,866.72795,1763.825213
468,47,RandomForest,0.731246245,0.497618579,931.6836138,1069.591182,890.6047793,1695.759566
469,47,Bagging,0.749839152,0.517507754,898.8782179,1048.20493,885.5144321,1671.047891
470,47,ANN,-5.899133652,-7.041934622,4720.505041,4279.384386,-1848.876102,1110.403529
471,48,Lasso,0.370531471,0.398012519,1417.400305,1210.255546,1307.902175,2226.476424
472,48,Ridge,0.32826049,0.359208468,1464.218728,1248.65291,1279.394377,2229.707451
473,48,Log-Linear,-0.458946301,0.180562887,2157.86944,1412.021035,758.3148939,1829.098343
474,48,OLS,0.518573814,0.392670569,1239.568026,1215.613503,1273.104135,2199.833285
475,48,Quadratic_all,0.614141864,0.217548042,1109.735149,1379.787458,1261.600666,2310.398125
476,48,Quadratic_correlated,0.57831545,0.200624147,1160.110494,1394.629555,1213.457291,2278.661531
477,48,Stepwise,0.480882986,0.30343923,1287.176619,1301.855726,1390.719916,2363.03434
478,48,RandomForest,0.761926762,0.39181459,871.687464,1216.469853,1198.605385,2132.761443
479,48,Bagging,0.770511833,0.357525763,855.8263606,1250.291304,1177.231477,2138.131814
480,48,ANN,-6.034550975,-69.15362202,4738.312518,13064.96953,-3971.131517,6099.083396
481,49,Lasso,0.348340205,0.38661158,1318.866323,1546.575456,1225.465722,2342.965166
482,49,Ridge,0.291812857,0.271399896,1374.878543,1685.574458,1100.309581,2309.079117
483,49,Log-Linear,-0.231533072,-0.008860431,1813.064919,1983.439106,668.0475052,1991.148824
484,49,OLS,0.489855608,0.419114051,1166.908689,1505.042497,1260.068021,2349.249348
485,49,Quadratic_all,0.583230221,0.296079899,1054.72302,1656.780639,1022.534925,2170.06777
486,49,Quadratic_correlated,0.544754866,0.351884251,1102.333413,1589.752859,1233.425982,2394.452292
487,49,Stepwise,0.478123655,0.41051811,1180.250305,1516.1374,1229.48241,2318.89948
488,49,RandomForest,0.760326373,0.300643095,799.8350642,1651.401827,1338.061369,2580.092589
489,49,Bagging,0.779113626,0.263352258,767.8471536,1694.857769,1345.673815,2626.489253
490,49,ANN,-7.055821702,-9.68246044,4637.086936,6454.148801,-343.8208145,4632.417826
491,50,Lasso,0.351251391,0.43187138,1412.345446,1281.954185,1008.429379,1995.993386
492,50,Ridge,0.326759954,0.396364235,1438.757778,1321.407149,1020.218012,2039.05376
493,50,Log-Linear,-0.277631954,0.421716718,1982.008883,1293.36019,825.0049243,1803.496591
494,50,OLS,0.492367813,0.541073794,1249.330348,1152.180708,1184.42894,2071.83802
495,50,Quadratic_all,0.579490946,0.448873982,1137.078347,1262.625707,1469.022507,2400.478337
496,50,Quadratic_correlated,0.534734375,0.477033745,1196.060636,1229.945884,1420.668897,2338.065177
497,50,Stepwise,0.479166795,0.457828377,1265.47056,1252.326475,1111.763045,2077.454401
498,50,RandomForest,0.741860289,0.476553793,890.9023894,1230.510146,1185.763598,2132.172057
499,50,Bagging,0.756370882,0.492576006,865.5004755,1211.531388,1236.887799,2165.535914
500,50,ANN,-6.664325818,-19.72452191,4854.446211,7742.682143,-3630.401296,2059.568653
501,51,Lasso,0.430085572,0.27358644,1328.433661,1421.884648,1329.619808,2387.58393
502,51,Ridge,0.361353092,0.251179247,1406.259446,1443.648055,1289.326653,2370.396266
503,51,Log-Linear,-0.351983308,0.149270458,2046.071051,1538.750302,659.1404205,1831.658736
504,51,OLS,0.558574047,0.207241689,1169.133157,1485.397867,1215.548378,2338.719399
505,51,Quadratic_all,0.684196864,-0.902245341,988.8792524,2300.941932,701.7265966,2474.660212
506,51,Quadratic_correlated,0.604416876,0.12755747,1106.761195,1558.263178,1189.450586,2369.546733
507,51,Stepwise,0.540926625,0.217294936,1192.274069,1475.94939,1163.049348,2286.232722
508,51,RandomForest,0.765004152,0.329525758,853.0316413,1366.040084,1191.454331,2230.452227
509,51,Bagging,0.777284192,0.318865209,830.444413,1376.857283,1213.777275,2257.848872
510,51,ANN,-6.441549558,-8.18934669,4800.281819,5057.253369,-1695.819681,2075.008514
511,52,Lasso,0.344024402,0.504855432,1458.299154,1048.318914,1186.177826,1991.51213
512,52,Ridge,0.313510246,0.436994432,1491.831632,1117.850582,1135.416697,1995.905848
513,52,Log-Linear,-0.449409227,0.431974401,2167.695583,1122.823171,721.608685,1540.992104
514,52,OLS,0.483433207,0.609291103,1294.094598,931.2237904,1121.620965,1839.806603
515,52,Quadratic_all,0.554767647,0.620265469,1201.423547,918.0523737,1071.018012,1777.013061
516,52,Quadratic_correlated,0.516621353,0.549410574,1251.833337,1000.04124,1007.242204,1774.401553
517,52,Stepwise,0.478042905,0.565828099,1300.828922,981.6536113,1090.21903,1847.114885
518,52,RandomForest,0.712050071,0.644710763,966.1871777,888.0111883,1102.222357,1786.039947
519,52,Bagging,0.722564487,0.674620196,948.3831038,849.8117049,1126.587706,1781.300093
520,52,ANN,-5.727784312,-16.44913825,4670.235834,6223.209248,-3333.072443,1007.20216
521,53,Lasso,0.499130655,-0.301537226,1274.663515,1624.106378,853.0876968,2091.935822
522,53,Ridge,0.439897629,-0.25373806,1347.929054,1594.004634,959.3251908,2162.307359
523,53,Log-Linear,0.29384442,-1.5870342,1513.503838,2289.74574,669.0723224,2418.695257
524,53,OLS,0.618848989,-0.817953727,1111.941314,1919.453463,863.3191999,2317.719832
525,53,Quadratic_all,0.697898419,-1.826747679,989.9421777,2393.479416,976.1518656,2756.224218
526,53,Quadratic_correlated,0.587565334,-0.080760264,1156.67383,1479.963004,1055.056745,2159.22452
527,53,Stepwise,0.615456028,-0.788516886,1116.879534,1903.849863,911.0716292,2347.183177
528,53,RandomForest,0.795683558,-0.329197023,814.1135582,1641.273112,893.9476029,2140.57409
529,53,Bagging,0.82318179,-0.44910354,757.3503375,1713.704288,889.5460136,2189.82613
530,53,ANN,-5.742888033,-52.6519094,4676.88082,10427.46561,-5109.561232,2711.786377
531,54,Lasso,0.418977012,0.185691391,1323.19364,1582.887273,889.7739024,2109.134883
532,54,Ridge,0.373356384,0.156634991,1374.159223,1610.880273,938.7320543,2176.669727
533,54,Log-Linear,-0.064763178,0.170401696,1791.237856,1597.67854,190.9698086,1309.931509
534,54,OLS,0.521412879,0.391223467,1200.901123,1368.624864,797.0717105,1850.105362
535,54,Quadratic_all,0.612987941,0.366435412,1079.913564,1396.210571,787.9057643,1862.349786
536,54,Quadratic_correlated,0.582669826,0.30028173,1121.415721,1467.293795,746.0525249,1874.650007
537,54,Stepwise,0.502706034,0.339841355,1224.14635,1425.212529,886.0163884,1985.23972
538,54,RandomForest,0.74395048,0.284836688,878.3927257,1483.399361,653.2660523,1787.029295
539,54,Bagging,0.760741495,0.26497012,849.1031252,1503.86195,614.1621621,1760.156088
540,54,ANN,-6.118561375,-314.1609046,4631.512751,31140.21762,-10253.79888,13763.80253
541,55,Lasso,0.413918861,0.325528508,1289.956879,1597.888507,1037.803321,2264.264536
542,55,Ridge,0.358430338,0.291402204,1349.640896,1637.813976,1014.054046,2270.79783
543,55,Log-Linear,0.201719837,0.169331486,1505.476527,1773.285033,616.7374278,1919.371509
544,55,OLS,0.494638979,0.439655385,1197.835529,1456.438918,1141.205468,2261.524693
545,55,Quadratic_all,0.562790501,0.466878286,1114.143458,1420.619788,1407.762712,2497.862644
546,55,Quadratic_correlated,0.507489264,0.552147014,1182.508228,1302.064239,1501.776186,2495.351923
547,55,Stepwise,0.490545531,0.455247618,1202.677006,1436.032414,1144.741816,2249.012548
548,55,RandomForest,0.702092999,0.49036232,919.6798574,1388.97823,1468.418852,2529.660152
549,55,Bagging,0.71991124,0.481559427,891.7521402,1400.922676,1474.982263,2544.366749
550,55,ANN,-6.877911661,-6.705359627,4729.354548,5400.837749,-2393.987062,1367.03123
551,56,Lasso,0.340922503,0.45080071,1423.412094,1225.307992,1238.780882,2130.099635
552,56,Ridge,0.304563907,0.388399389,1462.146951,1293.046783,1209.248794,2156.224371
553,56,Log-Linear,-0.543520652,0.283209517,2178.304717,1399.83355,927.3358074,1997.535381
554,56,OLS,0.485207191,0.537206887,1257.99422,1124.795905,1285.145806,2092.479194
555,56,Quadratic_all,0.559817818,0.52490596,1163.26494,1139.646271,1190.11359,2030.684168
556,56,Quadratic_correlated,0.528137524,0.479474273,1204.398291,1192.892705,1213.322638,2087.214262
557,56,Stepwise,0.475950931,0.513280535,1269.25355,1153.505422,1257.533369,2092.593647
558,56,RandomForest,0.710093515,0.562522365,944.0421281,1093.599267,1306.665427,2085.74176
559,56,Bagging,0.732478059,0.469743528,906.8638983,1203.991086,1297.32698,2158.410079
560,56,ANN,-6.682562828,-18.48631908,4859.76725,7298.694531,-5049.517963,-321.9064172
561,57,Lasso,0.391983901,0.465245566,1393.71124,1113.744102,1160.14467,1999.814126
562,57,Ridge,0.322824007,0.383167028,1470.842057,1196.167532,1165.727083,2064.47589
563,57,Log-Linear,-0.285386036,-0.158096566,2026.432078,1639.00624,607.8704026,1869.413087
564,57,OLS,0.50094083,0.49224784,1262.674131,1085.260783,1121.439184,1945.747907
565,57,Quadratic_all,0.570303251,0.50867719,1171.645684,1067.558502,1000.122704,1821.959565
566,57,Quadratic_correlated,0.518882611,0.579124627,1239.769048,988.0637747,1102.292609,1857.252708
567,57,Stepwise,0.493157962,0.453753341,1272.481794,1125.648034,1162.560167,2010.52345
568,57,RandomForest,0.70728073,0.604503468,967.0321655,957.810426,1371.463153,2053.60105
569,57,Bagging,0.728693542,0.563587335,930.9906705,1006.136474,1397.619336,2107.124584
570,57,ANN,-6.843756506,-19.82523396,5005.844038,6950.293821,-2742.482336,2497.594366
571,58,Lasso,0.369555029,0.387498395,1361.125928,1443.790367,1081.820594,2188.773285
572,58,Ridge,0.336144683,0.335462463,1396.726695,1503.869955,1062.062469,2215.920531
573,58,Log-Linear,-0.300178651,0.425985915,1954.682522,1397.693027,669.5822251,1625.855445
574,58,OLS,0.489337564,0.52618963,1225.015746,1269.851116,994.9275817,1941.829523
575,58,Quadratic_all,0.589286502,0.288718827,1098.611656,1555.862384,731.2514583,1869.567013
576,58,Quadratic_correlated,0.540476888,0.448241106,1162.059577,1370.330094,1019.910821,2058.582115
577,58,Stepwise,0.446826947,0.47116317,1274.985431,1341.563923,1003.101485,2014.367295
578,58,RandomForest,0.725977202,0.552550582,897.3628012,1234.020851,1087.906803,2021.829713
579,58,Bagging,0.750012631,0.541351249,857.1044446,1249.36873,1073.914114,2018.583694
580,58,ANN,-6.663572018,-17.77943871,4745.59133,7994.509594,-1864.615647,4285.286516
581,59,Lasso,0.373002017,0.393087378,1473.567637,913.8486045,1212.564384,1917.430135
582,59,Ridge,0.348962727,0.296190979,1501.550455,984.0985288,1224.628717,1983.146411
583,59,Log-Linear,-0.317023195,-0.580989003,2135.667875,1474.944208,902.3451756,2037.531552
584,59,OLS,0.522116512,0.166570188,1286.46512,1070.892023,989.8270073,1805.433919
585,59,Quadratic_all,0.631689168,-1.299739398,1129.390808,1778.895682,809.9704504,2180.955134
586,59,Quadratic_correlated,0.546843993,0.208029769,1252.739796,1043.916103,1164.835611,1970.026231
587,59,Stepwise,0.507431423,0.219222417,1306.08173,1036.513197,1049.890434,1843.993871
588,59,RandomForest,0.755837252,0.165262189,919.5528718,1071.732032,1101.271331,1926.910624
589,59,Bagging,0.769692116,0.126570258,893.0821424,1096.289252,1102.847922,1947.825342
590,59,ANN,-5.720174717,-37.88573526,4824.222006,7314.865174,295.446714,5819.182981
591,60,Lasso,0.387718093,0.407592212,1401.743341,1185.575534,1212.264003,2126.584476
592,60,Ridge,0.340495277,0.348774398,1454.794812,1243.038505,1177.172838,2135.604408
