"","Iteration","Model_Type","Accuracy_Train","Accuracy_Test","Precision","Recall","F1_Score"
"232",78,"Logistic",0.904761904761905,0.85,0.75,0.6,0.666666666666667
"233",78,"Random Forest",0.988095238095238,0.9,1,0.6,0.75
"234",78,"ANN",0.964285714285714,0.85,0.666666666666667,0.8,0.727272727272727
"235",79,"Logistic",0.988095238095238,0.75,0.5,0.6,0.545454545454545
"236",79,"Random Forest",0.988095238095238,0.9,1,0.6,0.75
"237",79,"ANN",0.964285714285714,0.8,0.6,0.6,0.6
"238",80,"Logistic",0.952380952380952,0.9,0.8,0.8,0.8
"239",80,"Random Forest",0.988095238095238,0.85,0.666666666666667,0.8,0.727272727272727
"240",80,"ANN",0.988095238095238,0.7,0.428571428571429,0.6,0.5
"241",81,"Logistic",0.988095238095238,0.6,0.285714285714286,0.4,0.333333333333333
"242",81,"Random Forest",0.988095238095238,0.7,0.4,0.4,0.4
"243",81,"ANN",0.964285714285714,0.7,0.4,0.4,0.4
"244",82,"Logistic",0.988095238095238,0.9,1,0.6,0.75
"245",82,"Random Forest",0.988095238095238,0.9,1,0.6,0.75
"246",82,"ANN",0.952380952380952,0.8,0.6,0.6,0.6
"247",83,"Logistic",0.988095238095238,0.8,0.6,0.6,0.6
"248",83,"Random Forest",0.988095238095238,0.95,1,0.8,0.888888888888889
"249",83,"ANN",0.94047619047619,0.85,0.75,0.6,0.666666666666667
"250",84,"Logistic",0.988095238095238,0.7,0.4,0.4,0.4
"251",84,"Random Forest",0.988095238095238,1,1,1,1
"252",84,"ANN",0.94047619047619,0.8,0.555555555555556,1,0.714285714285714
"253",85,"Logistic",0.988095238095238,0.75,0.5,0.4,0.444444444444444
"254",85,"Random Forest",0.988095238095238,0.9,1,0.6,0.75
"255",85,"ANN",0.976190476190476,0.8,0.6,0.6,0.6
"256",86,"Logistic",1,0.8,0.666666666666667,0.4,0.5
"257",86,"Random Forest",1,0.75,0.5,0.2,0.285714285714286
"258",86,"ANN",0.976190476190476,0.7,0.4,0.4,0.4
"259",87,"Logistic",0.988095238095238,0.6,0.285714285714286,0.4,0.333333333333333
"260",87,"Random Forest",0.988095238095238,0.95,0.833333333333333,1,0.909090909090909
"261",87,"ANN",0.94047619047619,0.9,0.8,0.8,0.8
"262",88,"Logistic",0.988095238095238,0.75,0.5,0.6,0.545454545454545
"263",88,"Random Forest",0.988095238095238,0.95,1,0.8,0.888888888888889
"264",88,"ANN",0.94047619047619,0.95,1,0.8,0.888888888888889
"265",89,"Logistic",0.94047619047619,0.95,1,0.8,0.888888888888889
"266",89,"Random Forest",0.988095238095238,0.9,0.8,0.8,0.8
"267",89,"ANN",0.94047619047619,0.85,0.666666666666667,0.8,0.727272727272727
"268",90,"Logistic",0.988095238095238,0.75,0.5,0.4,0.444444444444444
"269",90,"Random Forest",0.988095238095238,0.95,1,0.8,0.888888888888889
"270",90,"ANN",0.976190476190476,0.7,0.4,0.4,0.4
"271",91,"Logistic",1,0.8,0.6,0.6,0.6
"272",91,"Random Forest",1,0.9,1,0.6,0.75
"273",91,"ANN",0.94047619047619,0.8,0.666666666666667,0.4,0.5
"274",92,"Logistic",1,0.55,0.3,0.6,0.4
"275",92,"Random Forest",1,0.75,0.5,0.4,0.444444444444444
"276",92,"ANN",1,0.55,0.25,0.4,0.307692307692308
"277",93,"Logistic",0.988095238095238,0.8,0.666666666666667,0.4,0.5
"278",93,"Random Forest",0.988095238095238,0.9,1,0.6,0.75
"279",93,"ANN",0.952380952380952,0.75,0.5,0.8,0.615384615384615
"280",94,"Logistic",0.988095238095238,0.85,0.625,1,0.769230769230769
"281",94,"Random Forest",0.988095238095238,0.95,1,0.8,0.888888888888889
"282",94,"ANN",0.952380952380952,0.85,0.666666666666667,0.8,0.727272727272727
"283",95,"Logistic",0.988095238095238,0.85,1,0.4,0.571428571428572
"284",95,"Random Forest",0.988095238095238,0.9,1,0.6,0.75
"285",95,"ANN",0.976190476190476,0.9,0.8,0.8,0.8
"286",96,"Logistic",0.988095238095238,0.95,1,0.8,0.888888888888889
"287",96,"Random Forest",0.988095238095238,0.95,1,0.8,0.888888888888889
"288",96,"ANN",0.952380952380952,0.95,1,0.8,0.888888888888889
"289",97,"Logistic",0.988095238095238,0.7,0.4,0.4,0.4
"290",97,"Random Forest",0.988095238095238,0.85,0.75,0.6,0.666666666666667
"291",97,"ANN",0.952380952380952,0.9,1,0.6,0.75
"292",98,"Logistic",0.988095238095238,0.8,0.666666666666667,0.4,0.5
"293",98,"Random Forest",0.988095238095238,0.85,0.75,0.6,0.666666666666667
"294",98,"ANN",0.976190476190476,0.7,0.4,0.4,0.4
"295",99,"Logistic",0.988095238095238,0.6,0.333333333333333,0.6,0.428571428571429
"296",99,"Random Forest",0.988095238095238,0.9,0.8,0.8,0.8
"297",99,"ANN",0.904761904761905,0.6,0.2,0.2,0.2
"298",100,"Logistic",0.988095238095238,0.75,0.5,0.6,0.545454545454545
"299",100,"Random Forest",0.988095238095238,0.85,0.666666666666667,0.8,0.727272727272727
"300",100,"ANN",0.952380952380952,0.8,0.666666666666667,0.4,0.5
